Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,WINE,RO,5,-0.366,weekly auto-forecast,-0.808,OK,yes,ridge+calib+reliability+regime,,,45.3,MEDIUM,-0.808,0.453,1.721
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,EL,RO,5,2.2086,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,49.1,MEDIUM,4.5,0.491,1.037
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,AG,RO,5,1.2682,weekly auto-forecast,2.7046,OK,yes,ridge+calib+reliability+regime,,,46.9,MEDIUM,2.7046,0.469,1.99
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,H2O,RO,5,1.2007,weekly auto-forecast,3.2605,OK,yes,ridge+calib+reliability+regime,,,49.1,MEDIUM,3.2605,0.491,0.436
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,SNN,RO,5,0.0049,weekly auto-forecast,0.0138,OK,yes,ridge+calib+reliability+regime,,,47.3,MEDIUM,0.0138,0.473,0.469
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,AQ,RO,5,1.8044,weekly auto-forecast,3.9517,OK,yes,ridge+calib+reliability+regime,,,45.7,MEDIUM,3.9517,0.457,0.2
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,SNP,RO,5,0.8921,weekly auto-forecast,1.6261,OK,yes,ridge+calib+reliability+regime,,,54.9,MEDIUM,1.6261,0.549,0.342
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,TRP,RO,5,0.225,weekly auto-forecast,0.6514,OK,yes,ridge+calib+reliability+regime,,,46.0,MEDIUM,0.6514,0.46,1.72
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,AROBS,RO,5,0.226,weekly auto-forecast,0.4831,OK,yes,ridge+calib+reliability+regime,,,46.8,MEDIUM,0.4831,0.468,0.419
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,FP,RO,5,0.5818,weekly auto-forecast,1.2004,OK,yes,ridge+calib+reliability+regime,,,48.5,MEDIUM,1.2004,0.485,0.593
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,TLV,RO,5,1.8357,weekly auto-forecast,3.6707,OK,yes,ridge+calib+reliability+regime,,,50.0,MEDIUM,3.6707,0.5,0.577
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,ALR,RO,5,0.0277,weekly auto-forecast,0.0602,OK,yes,ridge+calib+reliability+regime,,,46.1,MEDIUM,0.0602,0.461,1.297
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,GSH,RO,5,0.0048,weekly auto-forecast,0.019,OK,yes,ridge+calib+reliability+regime,,,33.5,LOW,0.019,0.335,0.194
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,HAI,RO,5,-0.1911,weekly auto-forecast,-0.4212,OK,yes,ridge+calib+reliability+regime,,,45.4,MEDIUM,-0.4212,0.454,0.127
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,NRF,RO,5,-0.4381,weekly auto-forecast,-0.935,OK,yes,ridge+calib+reliability+regime,,,46.9,MEDIUM,-0.935,0.469,0.358
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,BATE.DE,EU,5,1.4553,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.5,MEDIUM,4.0,0.485,0.73
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,LHA.DE,EU,5,1.4388,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.0,MEDIUM,4.0,0.48,1.403
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,BABA,US,5,2.0985,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,42.0,LOW,5.0,0.42,2.761
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,JD,US,5,-1.626,weekly auto-forecast,-3.4096,OK,yes,ridge+calib+reliability+regime,,,47.7,MEDIUM,-3.4096,0.477,0.535
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,NIO,US,5,-0.906,weekly auto-forecast,-2.0447,OK,yes,ridge+calib+reliability+regime,,,44.3,LOW,-2.0447,0.443,0.955
2026-08-23,2026-08-24,2026-08-28,StockD_V11.0,PATH,US,5,-2.201,weekly auto-forecast,-5.0,OK,yes,ridge+calib+reliability+regime,,,44.0,LOW,-5.0,0.44,0.8
