Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,WINE,RO,5,-0.6633,weekly auto-forecast,-1.5042,OK,yes,ridge+calib+reliability+regime,,,44.1,LOW,-1.5042,0.441,0.221
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,EL,RO,5,2.1897,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,48.7,MEDIUM,4.5,0.487,1.412
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,AG,RO,5,1.3993,weekly auto-forecast,2.9862,OK,yes,ridge+calib+reliability+regime,,,46.9,MEDIUM,2.9862,0.469,1.852
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,H2O,RO,5,1.4259,weekly auto-forecast,3.9233,OK,yes,ridge+calib+reliability+regime,,,48.5,MEDIUM,3.9233,0.485,0.944
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,SNN,RO,5,-0.0236,weekly auto-forecast,-0.0497,OK,yes,ridge+calib+reliability+regime,,,47.4,MEDIUM,-0.0497,0.474,0.296
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,AQ,RO,5,1.6594,weekly auto-forecast,3.6503,OK,yes,ridge+calib+reliability+regime,,,45.5,MEDIUM,3.6503,0.455,0.243
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,SNP,RO,5,1.6932,weekly auto-forecast,3.0575,OK,yes,ridge+calib+reliability+regime,,,55.4,MEDIUM,3.0575,0.554,1.472
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,TRP,RO,5,-0.5832,weekly auto-forecast,-1.2696,OK,yes,ridge+calib+reliability+regime,,,45.9,MEDIUM,-1.2696,0.459,0.397
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,AROBS,RO,5,-0.042,weekly auto-forecast,-0.0898,OK,yes,ridge+calib+reliability+regime,,,46.8,MEDIUM,-0.0898,0.468,0.369
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,FP,RO,5,0.2326,weekly auto-forecast,0.4864,OK,yes,ridge+calib+reliability+regime,,,47.8,MEDIUM,0.4864,0.478,0.825
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,TLV,RO,5,1.4284,weekly auto-forecast,2.8561,OK,yes,ridge+calib+reliability+regime,,,50.0,MEDIUM,2.8561,0.5,0.471
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,ALR,RO,5,-0.6148,weekly auto-forecast,-1.3342,OK,yes,ridge+calib+reliability+regime,,,46.1,MEDIUM,-1.3342,0.461,0.312
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,GSH,RO,5,0.2908,weekly auto-forecast,1.1565,OK,yes,ridge+calib+reliability+regime,,,33.5,LOW,1.1565,0.335,0.533
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,HAI,RO,5,0.342,weekly auto-forecast,0.7554,OK,yes,ridge+calib+reliability+regime,,,45.3,MEDIUM,0.7554,0.453,1.583
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,NRF,RO,5,-0.1507,weekly auto-forecast,-0.3227,OK,yes,ridge+calib+reliability+regime,,,46.7,MEDIUM,-0.3227,0.467,0.061
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,BATE.DE,EU,5,1.4586,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.6,MEDIUM,4.0,0.486,0.428
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,LHA.DE,EU,5,1.4637,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.8,MEDIUM,4.0,0.488,0.644
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,BABA,US,5,0.1584,weekly auto-forecast,0.3717,OK,yes,ridge+calib+reliability+regime,,,42.6,LOW,0.3717,0.426,0.876
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,JD,US,5,1.7775,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,47.4,MEDIUM,5.0,0.474,1.556
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,NIO,US,5,-0.2334,weekly auto-forecast,-0.5266,OK,yes,ridge+calib+reliability+regime,,,44.3,LOW,-0.5266,0.443,1.067
2026-08-16,2026-08-17,2026-08-21,StockD_V11.0,PATH,US,5,-2.15,weekly auto-forecast,-5.0,OK,yes,ridge+calib+reliability+regime,,,43.0,LOW,-5.0,0.43,0.689
