Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,WINE,RO,5,-0.2632,weekly auto-forecast,-0.6051,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,-0.6051,0.435,0.516
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,EL,RO,5,2.1316,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,47.4,MEDIUM,4.5,0.474,1.284
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,AG,RO,5,-0.5393,weekly auto-forecast,-1.1793,OK,yes,ridge+calib+reliability+regime,,,45.7,MEDIUM,-1.1793,0.457,0.475
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,H2O,RO,5,1.2352,weekly auto-forecast,2.551,OK,yes,ridge+calib+reliability+regime,,,48.4,MEDIUM,2.551,0.484,0.323
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,SNN,RO,5,-0.0375,weekly auto-forecast,-0.0802,OK,yes,ridge+calib+reliability+regime,,,46.8,MEDIUM,-0.0802,0.468,0.676
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,AQ,RO,5,0.8151,weekly auto-forecast,1.8721,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,1.8721,0.435,0.756
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,SNP,RO,5,0.4793,weekly auto-forecast,0.9073,OK,yes,ridge+calib+reliability+regime,,,52.8,MEDIUM,0.9073,0.528,1.301
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,TRP,RO,5,-0.7302,weekly auto-forecast,-1.6317,OK,yes,ridge+calib+reliability+regime,,,44.8,LOW,-1.6317,0.448,0.779
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,AROBS,RO,5,0.5983,weekly auto-forecast,1.3382,OK,yes,ridge+calib+reliability+regime,,,44.7,LOW,1.3382,0.447,1.022
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,FP,RO,5,0.3275,weekly auto-forecast,0.9322,OK,yes,ridge+calib+reliability+regime,,,46.9,MEDIUM,0.9322,0.469,0.607
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,TLV,RO,5,-0.0117,weekly auto-forecast,-0.0235,OK,yes,ridge+calib+reliability+regime,,,49.6,MEDIUM,-0.0235,0.496,0.547
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,ALR,RO,5,-0.7092,weekly auto-forecast,-1.5003,OK,yes,ridge+calib+reliability+regime,,,47.3,MEDIUM,-1.5003,0.473,0.956
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,GSH,RO,5,1.1171,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,33.1,LOW,4.5,0.331,4.87
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,HAI,RO,5,-0.6087,weekly auto-forecast,-1.3293,OK,yes,ridge+calib+reliability+regime,,,45.8,MEDIUM,-1.3293,0.458,0.032
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,NRF,RO,5,-0.1776,weekly auto-forecast,-0.3782,OK,yes,ridge+calib+reliability+regime,,,47.0,MEDIUM,-0.3782,0.47,1.773
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,BATE.DE,EU,5,1.4493,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.3,MEDIUM,4.0,0.483,0.609
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,LHA.DE,EU,5,1.976,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,49.4,MEDIUM,4.0,0.494,0.739
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,BABA,US,5,-2.14,weekly auto-forecast,-5.0,OK,yes,ridge+calib+reliability+regime,,,42.8,LOW,-5.0,0.428,0.526
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,JD,US,5,-1.1841,weekly auto-forecast,-2.5097,OK,yes,ridge+calib+reliability+regime,,,47.2,MEDIUM,-2.5097,0.472,0.696
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,NIO,US,5,-1.4837,weekly auto-forecast,-3.5649,OK,yes,ridge+calib+reliability+regime,,,41.6,LOW,-3.5649,0.416,1.014
2026-07-26,2026-07-27,2026-07-31,StockD_V11.0,PATH,US,5,0.9176,weekly auto-forecast,2.9234,OK,yes,ridge+calib+reliability+regime,,,41.9,LOW,2.9234,0.419,0.75
