Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,WINE,RO,5,0.1451,weekly auto-forecast,0.4792,OK,yes,ridge+calib+reliability+regime,,,40.4,LOW,0.4792,0.404,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,EL,RO,5,-0.2852,weekly auto-forecast,-0.5807,OK,yes,ridge+calib+reliability+regime,,,49.1,MEDIUM,-0.5807,0.491,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,AG,RO,5,0.2938,weekly auto-forecast,0.8824,OK,yes,ridge+calib+reliability+regime,,,44.4,LOW,0.8824,0.444,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,H2O,RO,5,1.8727,weekly auto-forecast,3.9202,OK,yes,ridge+calib+reliability+regime,,,47.8,MEDIUM,3.9202,0.478,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,SNN,RO,5,0.6146,weekly auto-forecast,1.2899,OK,yes,ridge+calib+reliability+regime,,,47.6,MEDIUM,1.2899,0.476,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,AQ,RO,5,1.0955,weekly auto-forecast,3.3372,OK,yes,ridge+calib+reliability+regime,,,43.8,LOW,3.3372,0.438,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,SNP,RO,5,0.9028,weekly auto-forecast,2.371,OK,yes,ridge+calib+reliability+regime,,,50.8,MEDIUM,2.371,0.508,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,TRP,RO,5,0.5536,weekly auto-forecast,1.6161,OK,yes,ridge+calib+reliability+regime,,,45.7,MEDIUM,1.6161,0.457,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,AROBS,RO,5,0.5462,weekly auto-forecast,1.7409,OK,yes,ridge+calib+reliability+regime,,,41.8,LOW,1.7409,0.418,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,FP,RO,5,0.8771,weekly auto-forecast,2.647,OK,yes,ridge+calib+reliability+regime,,,44.2,LOW,2.647,0.442,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,TLV,RO,5,1.278,weekly auto-forecast,2.6832,OK,yes,ridge+calib+reliability+regime,,,47.6,MEDIUM,2.6832,0.476,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,ALR,RO,5,0.5284,weekly auto-forecast,1.5889,OK,yes,ridge+calib+reliability+regime,,,44.3,LOW,1.5889,0.443,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,GSH,RO,5,1.4003,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,41.5,LOW,4.5,0.415,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,HAI,RO,5,0.6342,weekly auto-forecast,1.9239,OK,yes,ridge+calib+reliability+regime,,,44.0,LOW,1.9239,0.44,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,NRF,RO,5,0.2606,weekly auto-forecast,0.8078,OK,yes,ridge+calib+reliability+regime,,,43.0,LOW,0.8078,0.43,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,BATE.DE,EU,5,0.1542,weekly auto-forecast,0.3498,OK,yes,ridge+calib+reliability+regime,,,44.1,LOW,0.3498,0.441,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,LHA.DE,EU,5,1.2928,weekly auto-forecast,3.6367,OK,yes,ridge+calib+reliability+regime,,,47.4,MEDIUM,3.6367,0.474,1.0
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,BABA,US,5,-0.2744,weekly auto-forecast,-0.6084,OK,yes,ridge+calib+reliability+regime,,,45.1,MEDIUM,-0.6084,0.451,0.655
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,JD,US,5,0.005,weekly auto-forecast,0.0106,OK,yes,ridge+calib+reliability+regime,,,47.5,MEDIUM,0.0106,0.475,0.55
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,NIO,US,5,1.5773,weekly auto-forecast,3.7753,OK,yes,ridge+calib+reliability+regime,,,41.8,LOW,3.7753,0.418,1.751
2026-05-03,2026-05-04,2026-05-08,StockD_V11.0,PATH,US,5,1.4711,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,39.2,LOW,5.0,0.392,1.566
