Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,WINE,RO,5,1.2424,weekly auto-forecast,3.3808,OK,yes,ridge+calib+reliability+regime,,,40.8,LOW,3.3808,0.408,1.95
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,EL,RO,5,1.2115,weekly auto-forecast,2.9062,OK,yes,ridge+calib+reliability+regime,,,46.3,MEDIUM,2.9062,0.463,0.626
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,AG,RO,5,0.505,weekly auto-forecast,1.674,OK,yes,ridge+calib+reliability+regime,,,44.7,LOW,1.674,0.447,1.267
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,H2O,RO,5,1.3913,weekly auto-forecast,3.1601,OK,yes,ridge+calib+reliability+regime,,,48.9,MEDIUM,3.1601,0.489,0.404
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,SNN,RO,5,1.9319,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,47.7,MEDIUM,4.5,0.477,3.079
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,AQ,RO,5,0.9178,weekly auto-forecast,2.372,OK,yes,ridge+calib+reliability+regime,,,43.0,LOW,2.372,0.43,1.316
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,SNP,RO,5,1.2282,weekly auto-forecast,2.7635,OK,yes,ridge+calib+reliability+regime,,,49.4,MEDIUM,2.7635,0.494,0.888
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,TRP,RO,5,0.3527,weekly auto-forecast,1.184,OK,yes,ridge+calib+reliability+regime,,,44.1,LOW,1.184,0.441,0.722
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,AROBS,RO,5,0.3188,weekly auto-forecast,0.8142,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,0.8142,0.435,0.081
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,FP,RO,5,0.4843,weekly auto-forecast,1.2065,OK,yes,ridge+calib+reliability+regime,,,44.6,LOW,1.2065,0.446,0.209
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,TLV,RO,5,0.8047,weekly auto-forecast,1.8359,OK,yes,ridge+calib+reliability+regime,,,48.7,MEDIUM,1.8359,0.487,1.029
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,ALR,RO,5,0.7008,weekly auto-forecast,2.3091,OK,yes,ridge+calib+reliability+regime,,,45.0,LOW,2.3091,0.45,1.615
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,GSH,RO,5,1.0455,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,34.4,LOW,4.5,0.344,2.241
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,HAI,RO,5,-0.1125,weekly auto-forecast,-0.275,OK,yes,ridge+calib+reliability+regime,,,45.4,MEDIUM,-0.275,0.454,0.243
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,NRF,RO,5,-0.2822,weekly auto-forecast,-0.7098,OK,yes,ridge+calib+reliability+regime,,,44.2,LOW,-0.7098,0.442,0.417
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,BATE.DE,EU,5,1.7636,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,49.0,MEDIUM,4.0,0.49,0.577
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,LHA.DE,EU,5,0.2245,weekly auto-forecast,0.5237,OK,yes,ridge+calib+reliability+regime,,,47.6,MEDIUM,0.5237,0.476,1.634
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,BABA,US,5,-0.3584,weekly auto-forecast,-0.9538,OK,yes,ridge+calib+reliability+regime,,,41.8,LOW,-0.9538,0.417,1.0
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,JD,US,5,0.995,weekly auto-forecast,3.242,OK,yes,ridge+calib+reliability+regime,,,45.5,MEDIUM,3.242,0.455,1.0
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,NIO,US,5,-1.8204,weekly auto-forecast,-4.9576,OK,yes,ridge+calib+reliability+regime,,,40.8,LOW,-4.9576,0.408,1.0
2026-06-21,2026-06-22,2026-06-26,StockD_V11.0,PATH,US,5,1.3186,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,39.1,LOW,5.0,0.391,1.0
