Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,WINE,RO,5,-0.1203,weekly auto-forecast,-0.2986,OK,yes,ridge+calib+reliability+regime,,,40.3,LOW,-0.2986,0.403,0.464
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,EL,RO,5,1.0146,weekly auto-forecast,2.2009,OK,yes,ridge+calib+reliability+regime,,,46.1,MEDIUM,2.2009,0.461,0.532
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,AG,RO,5,-0.3479,weekly auto-forecast,-0.789,OK,yes,ridge+calib+reliability+regime,,,44.1,LOW,-0.789,0.441,0.69
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,H2O,RO,5,0.8117,weekly auto-forecast,1.6644,OK,yes,ridge+calib+reliability+regime,,,48.8,MEDIUM,1.6644,0.488,0.731
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,SNN,RO,5,0.0921,weekly auto-forecast,0.1958,OK,yes,ridge+calib+reliability+regime,,,47.0,MEDIUM,0.1958,0.47,0.364
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,AQ,RO,5,0.2748,weekly auto-forecast,0.6405,OK,yes,ridge+calib+reliability+regime,,,42.9,LOW,0.6405,0.429,0.175
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,SNP,RO,5,1.0685,weekly auto-forecast,2.1096,OK,yes,ridge+calib+reliability+regime,,,50.6,MEDIUM,2.1096,0.506,1.548
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,TRP,RO,5,0.6302,weekly auto-forecast,1.929,OK,yes,ridge+calib+reliability+regime,,,43.6,LOW,1.929,0.436,1.835
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,AROBS,RO,5,-0.2236,weekly auto-forecast,-0.514,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,-0.514,0.435,0.443
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,FP,RO,5,0.5672,weekly auto-forecast,1.2449,OK,yes,ridge+calib+reliability+regime,,,45.6,MEDIUM,1.2449,0.456,0.542
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,TLV,RO,5,-0.0974,weekly auto-forecast,-0.2002,OK,yes,ridge+calib+reliability+regime,,,48.7,MEDIUM,-0.2002,0.487,0.421
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,ALR,RO,5,-0.2451,weekly auto-forecast,-0.5192,OK,yes,ridge+calib+reliability+regime,,,47.2,MEDIUM,-0.5192,0.472,0.605
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,GSH,RO,5,1.1286,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,33.4,LOW,4.5,0.334,1.111
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,HAI,RO,5,-0.5295,weekly auto-forecast,-1.2131,OK,yes,ridge+calib+reliability+regime,,,43.6,LOW,-1.2131,0.436,0.35
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,NRF,RO,5,0.5579,weekly auto-forecast,1.6825,OK,yes,ridge+calib+reliability+regime,,,44.2,LOW,1.6825,0.442,2.81
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,BATE.DE,EU,5,1.488,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,49.6,MEDIUM,4.0,0.496,1.101
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,LHA.DE,EU,5,1.9496,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.7,MEDIUM,4.0,0.487,0.936
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,BABA,US,5,1.3646,weekly auto-forecast,4.3969,OK,yes,ridge+calib+reliability+regime,,,41.4,LOW,4.3969,0.414,1.442
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,JD,US,5,1.6684,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,44.5,LOW,5.0,0.445,1.523
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,NIO,US,5,-0.4749,weekly auto-forecast,-1.1437,OK,yes,ridge+calib+reliability+regime,,,41.5,LOW,-1.1437,0.415,0.809
2026-06-28,2026-06-29,2026-07-03,StockD_V11.0,PATH,US,5,1.449,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,38.6,LOW,5.0,0.386,1.321
