Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,WINE,RO,5,-0.4536,weekly auto-forecast,-1.0582,OK,yes,ridge+calib+reliability+regime,,,42.9,LOW,-1.0582,0.429,0.985
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,EL,RO,5,1.1406,weekly auto-forecast,2.4257,OK,yes,ridge+calib+reliability+regime,,,47.0,MEDIUM,2.4257,0.47,0.321
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,AG,RO,5,0.3369,weekly auto-forecast,0.7465,OK,yes,ridge+calib+reliability+regime,,,45.1,MEDIUM,0.7465,0.451,2.19
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,H2O,RO,5,0.7267,weekly auto-forecast,1.5,OK,yes,ridge+calib+reliability+regime,,,48.5,MEDIUM,1.5,0.485,0.882
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,SNN,RO,5,0.0745,weekly auto-forecast,0.16,OK,yes,ridge+calib+reliability+regime,,,46.6,MEDIUM,0.16,0.466,0.699
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,AQ,RO,5,1.2139,weekly auto-forecast,2.8119,OK,yes,ridge+calib+reliability+regime,,,43.2,LOW,2.8119,0.432,2.267
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,SNP,RO,5,0.2349,weekly auto-forecast,0.4535,OK,yes,ridge+calib+reliability+regime,,,51.8,MEDIUM,0.4535,0.518,0.746
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,TRP,RO,5,-1.3702,weekly auto-forecast,-3.102,OK,yes,ridge+calib+reliability+regime,,,44.2,LOW,-3.102,0.442,0.093
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,AROBS,RO,5,-0.4086,weekly auto-forecast,-0.9068,OK,yes,ridge+calib+reliability+regime,,,45.1,MEDIUM,-0.9068,0.451,1.11
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,FP,RO,5,-0.1424,weekly auto-forecast,-0.3076,OK,yes,ridge+calib+reliability+regime,,,46.3,MEDIUM,-0.3076,0.463,0.482
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,TLV,RO,5,0.6628,weekly auto-forecast,1.3486,OK,yes,ridge+calib+reliability+regime,,,49.1,MEDIUM,1.3486,0.491,0.56
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,ALR,RO,5,-1.2792,weekly auto-forecast,-2.7067,OK,yes,ridge+calib+reliability+regime,,,47.3,MEDIUM,-2.7067,0.473,0.412
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,GSH,RO,5,0.5998,weekly auto-forecast,2.4061,OK,yes,ridge+calib+reliability+regime,,,33.2,LOW,2.4061,0.332,1.044
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,HAI,RO,5,-1.4244,weekly auto-forecast,-3.1526,OK,yes,ridge+calib+reliability+regime,,,45.2,MEDIUM,-3.1526,0.452,0.138
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,NRF,RO,5,-1.2972,weekly auto-forecast,-2.7896,OK,yes,ridge+calib+reliability+regime,,,46.5,MEDIUM,-2.7896,0.465,0.797
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,BATE.DE,EU,5,1.4577,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.6,MEDIUM,4.0,0.486,1.671
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,LHA.DE,EU,5,1.9836,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,49.6,MEDIUM,4.0,0.496,0.682
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,BABA,US,5,-0.5277,weekly auto-forecast,-1.2655,OK,yes,ridge+calib+reliability+regime,,,41.7,LOW,-1.2655,0.417,0.759
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,JD,US,5,0.1244,weekly auto-forecast,0.2703,OK,yes,ridge+calib+reliability+regime,,,46.0,MEDIUM,0.2703,0.46,0.773
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,NIO,US,5,-1.8807,weekly auto-forecast,-4.5526,OK,yes,ridge+calib+reliability+regime,,,41.3,LOW,-4.5526,0.413,0.878
2026-07-19,2026-07-20,2026-07-24,StockD_V11.0,PATH,US,5,2.08,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,41.6,LOW,5.0,0.416,1.246
