Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,WINE,RO,5,-0.3024,weekly auto-forecast,-0.802,OK,yes,ridge+calib+reliability+regime,,,41.9,LOW,-0.802,0.419,0.345
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,EL,RO,5,0.0819,weekly auto-forecast,0.1979,OK,yes,ridge+calib+reliability+regime,,,46.0,MEDIUM,0.1979,0.46,0.175
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,AG,RO,5,0.0287,weekly auto-forecast,0.0704,OK,yes,ridge+calib+reliability+regime,,,45.3,MEDIUM,0.0704,0.453,0.648
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,H2O,RO,5,0.7209,weekly auto-forecast,1.6622,OK,yes,ridge+calib+reliability+regime,,,48.2,MEDIUM,1.6622,0.482,0.533
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,SNN,RO,5,0.3179,weekly auto-forecast,1.0119,OK,yes,ridge+calib+reliability+regime,,,46.5,MEDIUM,1.0119,0.465,0.757
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,AQ,RO,5,0.5466,weekly auto-forecast,1.8413,OK,yes,ridge+calib+reliability+regime,,,44.0,LOW,1.8413,0.44,1.818
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,SNP,RO,5,-0.1678,weekly auto-forecast,-0.3701,OK,yes,ridge+calib+reliability+regime,,,50.4,MEDIUM,-0.3701,0.504,0.336
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,TRP,RO,5,0.0773,weekly auto-forecast,0.2559,OK,yes,ridge+calib+reliability+regime,,,44.8,LOW,0.2559,0.448,0.735
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,AROBS,RO,5,-0.0643,weekly auto-forecast,-0.1668,OK,yes,ridge+calib+reliability+regime,,,42.9,LOW,-0.1668,0.429,0.866
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,FP,RO,5,-0.0508,weekly auto-forecast,-0.1267,OK,yes,ridge+calib+reliability+regime,,,44.5,LOW,-0.1267,0.445,0.318
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,TLV,RO,5,0.4056,weekly auto-forecast,0.9385,OK,yes,ridge+calib+reliability+regime,,,48.0,MEDIUM,0.9385,0.48,0.413
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,ALR,RO,5,-0.1097,weekly auto-forecast,-0.2706,OK,yes,ridge+calib+reliability+regime,,,45.1,MEDIUM,-0.2706,0.451,0.002
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,GSH,RO,5,0.3118,weekly auto-forecast,1.3042,OK,yes,ridge+calib+reliability+regime,,,35.4,LOW,1.3042,0.354,0.142
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,HAI,RO,5,0.3126,weekly auto-forecast,1.0364,OK,yes,ridge+calib+reliability+regime,,,44.7,LOW,1.0364,0.447,1.064
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,NRF,RO,5,-0.593,weekly auto-forecast,-1.5052,OK,yes,ridge+calib+reliability+regime,,,43.8,LOW,-1.5052,0.438,0.442
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,BATE.DE,EU,5,1.7579,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.8,MEDIUM,4.0,0.488,0.547
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,LHA.DE,EU,5,0.4392,weekly auto-forecast,1.0272,OK,yes,ridge+calib+reliability+regime,,,47.5,MEDIUM,1.0272,0.475,0.534
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,BABA,US,5,0.7578,weekly auto-forecast,2.5902,OK,yes,ridge+calib+reliability+regime,,,43.3,LOW,2.5902,0.433,0.986
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,JD,US,5,0.5032,weekly auto-forecast,1.6416,OK,yes,ridge+calib+reliability+regime,,,45.4,MEDIUM,1.6416,0.454,0.617
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,NIO,US,5,-1.1908,weekly auto-forecast,-3.3251,OK,yes,ridge+calib+reliability+regime,,,39.8,LOW,-3.3251,0.398,0.814
2026-06-07,2026-06-08,2026-06-12,StockD_V11.0,PATH,US,5,1.8315,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,40.7,LOW,5.0,0.407,0.793
