Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,WINE,RO,5,0.199,weekly auto-forecast,0.4754,OK,yes,ridge+calib+reliability+regime,,,41.9,LOW,0.4754,0.419,0.075
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,EL,RO,5,0.7042,weekly auto-forecast,1.5363,OK,yes,ridge+calib+reliability+regime,,,45.8,MEDIUM,1.5363,0.458,0.154
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,AG,RO,5,-0.1614,weekly auto-forecast,-0.3517,OK,yes,ridge+calib+reliability+regime,,,45.9,MEDIUM,-0.3517,0.459,0.238
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,H2O,RO,5,1.3577,weekly auto-forecast,2.8174,OK,yes,ridge+calib+reliability+regime,,,48.2,MEDIUM,2.8174,0.482,0.254
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,SNN,RO,5,0.4094,weekly auto-forecast,0.867,OK,yes,ridge+calib+reliability+regime,,,47.2,MEDIUM,0.867,0.472,0.59
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,AQ,RO,5,0.4811,weekly auto-forecast,1.0927,OK,yes,ridge+calib+reliability+regime,,,44.0,LOW,1.0927,0.44,1.091
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,SNP,RO,5,0.9806,weekly auto-forecast,1.968,OK,yes,ridge+calib+reliability+regime,,,49.8,MEDIUM,1.968,0.498,0.191
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,TRP,RO,5,0.6045,weekly auto-forecast,1.7995,OK,yes,ridge+calib+reliability+regime,,,44.8,LOW,1.7995,0.448,1.354
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,AROBS,RO,5,0.8267,weekly auto-forecast,1.8996,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,1.8996,0.435,1.129
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,FP,RO,5,1.3184,weekly auto-forecast,2.9661,OK,yes,ridge+calib+reliability+regime,,,44.5,LOW,2.9661,0.445,1.48
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,TLV,RO,5,1.3271,weekly auto-forecast,2.7551,OK,yes,ridge+calib+reliability+regime,,,48.2,MEDIUM,2.7551,0.482,1.214
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,ALR,RO,5,0.1184,weekly auto-forecast,0.2631,OK,yes,ridge+calib+reliability+regime,,,45.0,LOW,0.2631,0.45,1.22
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,GSH,RO,5,1.1931,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,35.4,LOW,4.5,0.354,0.139
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,HAI,RO,5,0.2815,weekly auto-forecast,0.8374,OK,yes,ridge+calib+reliability+regime,,,44.8,LOW,0.8374,0.448,0.117
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,NRF,RO,5,-0.4178,weekly auto-forecast,-0.9535,OK,yes,ridge+calib+reliability+regime,,,43.8,LOW,-0.9535,0.438,0.31
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,BATE.DE,EU,5,1.9332,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,48.3,MEDIUM,4.0,0.483,0.818
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,LHA.DE,EU,5,0.4495,weekly auto-forecast,0.9434,OK,yes,ridge+calib+reliability+regime,,,47.6,MEDIUM,0.9434,0.476,2.115
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,BABA,US,5,-1.0628,weekly auto-forecast,-2.4984,OK,yes,ridge+calib+reliability+regime,,,42.5,LOW,-2.4984,0.425,0.769
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,JD,US,5,1.5831,weekly auto-forecast,4.6928,OK,yes,ridge+calib+reliability+regime,,,45.0,LOW,4.6928,0.45,0.926
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,NIO,US,5,-1.7089,weekly auto-forecast,-4.2787,OK,yes,ridge+calib+reliability+regime,,,39.9,LOW,-4.2787,0.399,0.535
2026-06-14,2026-06-15,2026-06-19,StockD_V11.0,PATH,US,5,1.4929,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,39.8,LOW,5.0,0.398,0.872
